Re,Im
2.4687014938434335e-16,9.754136898722976e-17
0.007073227469602213,0.0016836496742185637
5.8915280069876945e-18,-4.5754598348431455e-17
0.003178309952669613,4.2210382394626046e-05
-0.02800560832750099,-4.427558277379524e-05
0.007410026921537337,-0.02799944111786259
0.004227197805063242,0.0005252312630812034
-0.008381431404590113,-0.001133311328251936
3.111367655305988e-16,-3.428772726966033e-17
4.7625598703525844e-17,-3.2000525551203365e-16
-1.54774487796228e-16,2.7078627507632016e-16
-0.005145800849525754,0.01967826598372986
2.6024504123039853e-17,9.771901798681565e-18
-0.01808755174116521,5.342772683621273e-06
0.0015936036918599138,7.013569463632321e-05
-0.00653625124521067,0.024905648203289315
-2.552868439028513e-16,-3.8174143381084494e-17
-4.1597764544182653e-16,-6.441211700517143e-17
0.011944394596336892,0.00016055368518802472
-0.02429296831744351,-2.095247735822009e-06
-0.004568935317401955,0.016366424636266058
0.0010720129785173874,1.670512802502767e-05
-0.004749392193519253,0.016958149980160927
-3.466722401776573e-17,2.088497506208547e-17
-0.0040545824579524105,-0.00103212838724235
6.374124843383032e-17,-3.625579110623551e-18
0.005703298097120561,0.00016465245492714906
-0.0028984338875588374,-4.974967621034843e-05
0.007262186716722934,-0.027518340105655195
-0.0014777592760211646,-0.00021286502952870355
1.0338087855459297e-16,8.009196345497729e-18
-3.007707530598107e-17,7.838654868012182e-17
0.00048389871973204265,6.862437110839424e-05
0.007274829591717184,-0.027535690423450877
-1.49417588404436e-17,1.545171603526794e-17
-0.0006982404704060001,-9.565187492774639e-05
-0.0006982404704060027,-9.56518749277356e-05
-1.9472722842896247e-16,-1.364053090529012e-17
-1.9472722842896247e-16,-1.364053090529012e-17
-0.004591376119079661,0.016316624557070825
-0.0033920799509975165,-0.0005074986928648483
0.00481220968181337,0.0007272128979845731
5.036443798777457e-17,2.6113013340492536e-17
2.4531158739770824e-17,-1.6556994870378434e-18
1.8744730489334798e-17,1.9371402855005145e-17
-0.00439999938464906,0.015734500378277907
-2.3314742298766698e-17,-1.9542295622253875e-17
-8.268503303062317e-17,-5.112302366616812e-19
-5.90048612631644e-18,2.467915508365041e-18
0.00027637263526111844,4.333429966329059e-05
-0.00442077390881525,0.015792119632486768
9.06336012428963e-17,1.1103361596091925e-17
-0.0003988194778060438,-6.060067009290638e-05
-0.0003988194778060231,-6.060067009292479e-05
0.0004229076167307799,6.737655863703427e-05
0.0004229076167307245,6.737655863695511e-05
-0.006735296290239493,0.026059769280795432
-7.353999381314221e-18,-7.092659567935219e-17
0.010515323998648081,-3.305829424523395e-05
-0.00037055910536343685,-1.5251159232396508e-05
-0.0064648033900022205,0.024922316558659067
-2.631037994073735e-16,1.2027266649967836e-16
7.608982473354899e-17,1.4697555080062532e-16
0.005648113455821222,-1.5601130677798296e-05
-0.00984586598287101,0.035660873355194446
-0.010808195260152682,-0.00013763105850299502
0.5181757136572234,0.0
-0.008389438373626651,0.030287211960953242
-7.291733429217088e-17,-1.733393778151161e-16
-0.00735836744330704,-0.001850833052042699
8.655237459041056e-17,-7.912402277286744e-17
-0.0033159274609728764,-8.627750582612507e-05
0.029222575786881883,0.0004183269025659674
-0.00810422547709915,0.029118267534728216
-0.004403997987681144,-0.0006042350939149424
0.008730758760774587,0.0012939513601193113
-2.0103606472367398e-16,-1.7722568560644857e-16
-1.2801798113248016e-16,3.8817637044081724e-16
1.3582554264649302e-16,-4.167223344896672e-16
0.008232215262515916,-0.03320807231778896
-2.1800954962372898e-16,-1.309711745384166e-16
0.03042195153613484,-0.0003974998478939746
-0.002681842547517697,-8.373360722546154e-05
0.010458578747817237,-0.042030049979249105
9.622623900506405e-17,7.417138446199048e-17
8.303434688854809e-17,7.466531554301176e-17
0.4816841644570477,-1.3479680828917817e-05
0.040859211755598535,-0.0005182795515789387
0.0073331026517773675,-0.02762538326070229
-0.001803413780963868,-5.070494364366586e-06
0.007623909154872679,-0.02862450231567697
-2.836153214642657e-17,8.682816893621681e-17
0.00684170937489886,0.0016488808430345666
-1.6692735501248433e-16,-1.7301576027638272e-18
-0.009596107037177205,-0.0001544298939137531
0.0048760427931356445,2.1418420964613907e-05
-0.007943565193958642,0.028618214887439767
0.001539177032704455,0.00024175525413231517
4.4696002157027847e-17,-1.7863877810711648e-16
-5.1455952427393776e-18,3.9446174771299736e-17
-0.0005040245721042077,-7.803768198501779e-05
-0.007956988266863342,0.02863615152464742
-9.789539492845713e-17,3.092737100515431e-17
0.0007273257920749758,0.00010908829861593697
0.0007273257920749809,0.00010908829861591608
-1.7013607673468615e-16,-4.3530884813112654e-17
-1.7013607673468615e-16,-4.3530884813112654e-17
0.007371916283237698,-0.027542104839471716
0.005716155110778377,0.000780718678452244
-0.008109438812734394,-0.0011197596059646284
-1.1161176544625371e-16,2.2359010157612055e-17
-1.0847623632616734e-16,-1.1513330735966875e-17
-1.1516994082619734e-16,-1.6625878438835506e-17
0.007062537071014272,-0.02655889975512637
-1.2327354078202058e-18,2.571669080154397e-17
-1.3162786070139632e-17,-2.6399607568442525e-17
-5.545881564876903e-17,-4.7447313879264624e-17
-0.00046577130616465566,-6.694904933905328e-05
0.007096240807871591,-0.026656257760404357
-1.4814210819600576e-16,-2.168287995571203e-17
0.0006720896756083675,9.33598318546698e-05
0.0006720896756082851,9.335983185468847e-05
-0.0007127498763416118,-0.00010423902448228483
-0.0007127498763415634,-0.00010423902448216344
-0.08261693941392559,0.0014294131521880883
3.4347678570344e-17,2.2955672332881248e-18
0.008714991931175836,0.031082338841999978
-0.0002585486809944497,-0.0011087917579542526
-0.07903013656153526,0.0012975326954334718
-1.2757804531945184e-16,-1.94215601335655e-16
-1.753711253432933e-17,-2.002261349914384e-18
0.0046747210090800385,0.016697074750063427
-0.08037939863070148,6.711957618902556e-05
0.007669049585469197,0.029122980951531287
-0.008389438373626651,-0.030287211960953242
0.9035206834698135,0.0
-1.3117817762796707e-16,4.8074279043838045e-17
-0.0005544370837742288,-0.023286357518516914
5.064122199207206e-17,3.0713618871156373e-16
-0.002462114449470279,-0.009880825545828411
-0.02061106349418501,-0.07877540558581063
-0.09278728306837421,-0.0001141386629829723
-0.0018214061533611322,-0.013524326428688957
0.0033266225026452947,0.026890198563049073
-9.675470386992341e-17,1.692304571410222e-16
-1.8559871499605975e-16,1.0726264952856831e-16
2.307582041083767e-16,-1.4345372485329742e-16
-0.05913884439178979,0.00010161705568568103
8.735980205829946e-17,-9.547023777002658e-17
-0.01340717433174245,-0.05085233204458552
0.0009827168632710838,0.004532622058353414
-0.07486603524485641,6.251572719129781e-05
-1.5158880879095195e-16,5.4829184093736464e-17
-5.257524396336481e-17,-8.54322501214848e-17
0.00839229035030073,0.033702611506215646
-0.01798079570017996,-0.06830544385237121
-0.049399912861559606,-0.0007285364132535118
0.0007467566844957802,0.0030265189583380536
-0.051197262820565324,-0.0007978045481634418
-9.43595835853164e-17,6.119187102282028e-17
-0.00010003382592285083,-0.012164356806327202
1.6232278314456456e-17,2.6434554006443487e-17
0.003759813626802336,0.016157721330288775
-0.0020061412637893527,-0.008186284441197955
-0.09117622545394741,-4.861510997640679e-05
0.0005461088987405941,0.004751748076665495
2.084173309642349e-17,1.914714047310949e-16
-1.5865929903639918e-16,-1.4585480870688226e-16
-0.00018216913194415166,-0.0015551002048566102
-0.0912402907854043,-7.36281996727671e-05
-2.4432487870676463e-18,-2.0451698801770478e-16
0.00027329917630070295,0.002241179175044182
0.00027329917630070213,0.002241179175044182
-4.93037233181208e-18,-2.7730395448134e-17
-4.93037233181208e-18,-2.7730395448134e-17
-0.049276506633676,-0.0008285049516280903
-0.001084599598674073,-0.009913176574323819
0.0015183091877891263,0.014068795508074381
-1.0216373171207558e-16,1.6641212752357683e-17
-7.336723304037681e-18,-2.994792755597333e-18
-8.058087523668026e-17,1.2693638486886476e-17
-0.04749806687416419,-0.0007214249706467502
3.0321910868564396e-18,2.351437820447628e-17
-5.473555905902145e-17,1.6460958220067828e-17
2.239646595661724e-17,-3.5573841320118736e-17
8.278637144288668e-05,0.0008091546078027047
-0.047675455003548604,-0.0007371744409704781
1.861088366898832e-17,-1.0432845157541678e-16
-0.00012489949198025242,-0.001166219280047082
-0.0001248994919803112,-0.0011662192800468666
0.00012368293619611563,0.0012389641753726352
0.0001236829361962676,0.0012389641753725398
-1.8252120915017985e-16,-2.106254011058719e-17
-1.0383155613021569e-16,1.505490968560517e-17
-2.302399572749112e-17,-2.1942356341700704e-17
6.5125959605146035e-18,5.146643486319977e-18
-1.017391152195158e-16,9.447471934854268e-17
-3.3693444491047156e-16,1.3772296630002466e-16
-2.851121110666205e-17,6.489879361225714e-17
1.8317422465727852e-16,-1.3188593273780885e-16
-8.606827616709047e-18,8.367297163687342e-17
2.4687014938434335e-16,-9.754136898722976e-17
-7.291733429217088e-17,1.733393778151161e-16
-1.3117817762796707e-16,-4.8074279043838045e-17
1.1102230246251565e-16,0.0
-1.8513650527329083e-16,2.0455273478429608e-17
-7.158953809624993e-17,-8.13057394721438e-18
-2.343430369661806e-16,4.36762852233466e-17
-1.1596734851984162e-16,1.3594510209665903e-16
-1.747506243129314e-16,5.772069594212281e-17
-2.023358163881468e-16,2.3014429271138075e-17
7.371350140549504e-17,6.031852301684503e-17
-5.509607884016419e-16,1.0402232060221305e-16
-5.060176817733495e-17,-4.8476192895299736e-17
8.796272522259252e-17,-4.010191637628156e-18
5.908998260357582e-17,2.7140762376594785e-16
-6.311129239102475e-17,5.997585677012745e-17
5.93229927171689e-17,-4.64127610038041e-17
-1.520615496715982e-17,-2.979121042336272e-17
3.132962473146133e-17,6.870530420486042e-17
1.4550056796283048e-16,-1.8725632140284168e-17
-1.9795912380112246e-17,-3.535134674986943e-17
-3.216658577055875e-17,1.3085012775902714e-16
-2.3615377287028264e-16,7.507504600968413e-17
5.238549335376155e-18,-4.377988168804752e-18
-1.5631898280625094e-16,4.949987336119106e-17
1.566224752698191e-17,6.323541266213666e-18
-2.482810878282871e-17,2.8916144218239374e-18
-4.265550370111286e-17,8.552515884668004e-18
2.8962905265723476e-17,-1.8248897016021905e-17
-3.839526395102511e-17,-1.0182821037393737e-17
2.239249461703349e-18,-2.2411668998381723e-17
7.364184024241595e-19,1.0438549032688739e-16
3.74704623809494e-17,-9.096695927590877e-18
-5.73298490856801e-17,-1.90170717680325e-16
4.998007596159509e-16,1.8301396032152947e-17
4.676261955240596e-17,7.974172453241065e-17
1.0063643970245336e-17,1.0835167365001245e-16
3.715335540329436e-16,-9.386400257329384e-18
-1.6955037494865992e-16,6.170788477546744e-17
-1.695453059858662e-16,6.076937226990967e-17
3.843141327307404e-18,3.054762155636146e-18
3.843141327307404e-18,3.054762155636146e-18
6.8750319174877676e-18,-2.0619208233954184e-18
-4.7429704702307386e-17,3.580149179471268e-17
1.171127509393386e-16,-5.214556749719412e-17
-3.5828820340219214e-17,7.475311650030453e-18
-8.184275340201097e-17,-7.307432196606937e-18
-8.532464084550248e-17,4.72786424097733e-18
8.061682998289552e-18,-1.915822160918125e-17
-6.514084072396714e-17,-7.559724983288271e-19
-2.9268597404024295e-18,3.32709011180536e-18
-4.804471566657842e-17,2.640205059158816e-18
1.4824753695162908e-17,4.6748772000646074e-18
7.277924533969236e-18,-2.100416891540429e-17
-4.1946085841568405e-17,1.012610919990576e-17
2.5514028204872382e-17,5.740208094609933e-18
-3.03346937597792e-17,1.0584541299282861e-17
6.188711085138758e-18,-6.50142233262708e-19
2.156288955203072e-18,-9.737251374181873e-18
-0.00012976946464477427,0.019948732818144573
-4.119397775696943e-17,3.183176659682936e-17
0.007552151027831021,-0.0019248396781272642
-0.0002691050392949953,5.6031716923409486e-05
-0.0001409880241364816,0.019082260127503966
2.2882468674539936e-16,-8.775230869692172e-17
-1.040459361586624e-17,5.910471564036348e-17
0.004056889133378229,-0.0010323430022805876
-0.0004457157292490376,0.019400848747039595
0.007073227469602213,-0.0016836496742185637
-0.00735836744330704,0.001850833052042699
-0.0005544370837742288,0.023286357518516914
-1.8513650527329083e-16,-2.0455273478429608e-17
0.014662220977906038,0.0
-2.5782863929905655e-16,1.1486535832274384e-17
-0.002398996304261059,0.0005374766642832148
-0.019131766916041768,0.0045220115865954175
0.0014620711936168453,-0.058388565954034605
0.008538038062564422,-0.0009435591018931228
-0.016971624622017786,0.00169051669631935
3.2455445361198736e-16,-1.8438994577706737e-16
8.965616191680784e-17,-3.3170946386769363e-16
-1.0381869703082359e-16,3.5737416042802796e-16
-0.00031532641842625555,0.014274402675439472
8.471481499318069e-17,3.098923869491779e-17
-0.012350823597572731,0.0029437380604915497
0.0010996461856753368,-0.00021114206852147337
-0.00041514330865369823,0.01807011063555383
-3.4995628214386145e-16,7.088164849258165e-17
-2.596863328228463e-16,1.88167099791503e-18
0.008182728549723845,-0.0018318941532083916
-0.016589609706018676,0.003947334825151136
-0.0004597265466328275,0.01191903245203517
0.0007347754383883437,-0.0001628455647729718
-0.00048677400216842504,0.012352444818669329
-5.528172328075522e-17,9.934787987410107e-19
-0.0029365778513680274,-4.576055509192193e-05
8.671069440225916e-18,-2.937488857376551e-17
0.0039214524863065035,-0.0008146194153160396
-0.001987379598589362,0.0004371604665703982
0.0013966990605886315,-0.057375722361071815
-0.002998418511500067,0.000272465752998976
1.9535200674568027e-16,5.436945877660302e-17
1.6600605672370484e-16,-3.89691666787582e-17
0.0009813412678199092,-9.133725940221837e-05
0.0014133994924584,-0.057415663374060254
-3.78125759538657e-16,-1.0734368369715383e-17
-0.0014144505499495616,0.00013840503287734015
-0.0014144505499495616,0.00013840503287735175
-2.181248851823279e-16,2.099174099112797e-17
-2.181248851823279e-16,2.099174099112797e-17
-0.0004831458889059605,0.01188867249600798
-0.002398888429314657,0.00020481220243904276
0.0034043857355840774,-0.0002856117726349021
2.6695917399066184e-17,3.5243156045450813e-17
-5.299013422233291e-17,7.604762436302601e-17
-4.446655035392601e-17,1.0629041085257693e-16
-0.0004470807943419078,0.01146004160972047
-3.8012611492997063e-17,1.6605325155561686e-17
1.2301630576089427e-17,1.4785750587765645e-17
9.693525803816331e-17,2.4395515471056536e-18
0.00019577422393437559,-1.533144901109922e-05
-0.00045190149965538054,0.011502765702906755
-2.6304784264350264e-17,1.2429975466548305e-17
-0.0002821977703556596,2.3443978344910065e-05
-0.0002821977703556721,2.344397834486968e-05
0.00029974856981661015,-2.27323064236329e-05
0.0002997485698165102,-2.2732306423682576e-05
1.1392024024380825e-16,1.645321748918152e-16
2.5892957492344995e-16,1.3912117142915136e-17
1.634416648126904e-16,1.4302296664728656e-17
7.07805589036706e-18,-4.218867188946871e-18
-6.686696704589299e-17,1.2880132198378012e-16
1.2124031662622124e-16,7.405817267820915e-17
-1.8311517206431904e-16,-1.0660257709016486e-16
2.468497062300232e-17,7.601879788140522e-17
-4.395353527634893e-17,4.0633212964794603e-17
5.8915280069876945e-18,4.5754598348431455e-17
8.655237459041056e-17,7.912402277286744e-17
5.064122199207206e-17,-3.0713618871156373e-16
-7.158953809624993e-17,8.13057394721438e-18
-2.5782863929905655e-16,-1.1486535832274384e-17
1.1102230246251565e-16,0.0
-3.7644475640588137e-16,-2.440352538340037e-17
9.908324283966106e-17,-1.4627833895981943e-16
5.530188653039912e-17,9.130810891160232e-17
1.980897225747947e-16,7.771948410109557e-17
1.0259717770011554e-16,3.0971671374643704e-17
-2.977514622300886e-16,-1.2140192277127715e-17
4.900899462510654e-17,-1.6743147704648162e-16
-4.4588554960696616e-17,1.3994471386486853e-16
1.3064508048935836e-16,-7.282874859555709e-16
-6.705312070026749e-17,-5.002800416877343e-17
1.3908238144828344e-16,-5.740076684177058e-17
5.267028668541523e-18,7.084092269031424e-17
-3.293745767458103e-17,-1.631445706401635e-17
1.1532884982979385e-16,-1.154268781171641e-16
8.559109207017255e-17,6.305596152391047e-17
-1.5996702080610842e-17,1.178612161973454e-16
1.1715387343698146e-16,2.5091275099073777e-17
-1.9488401238386872e-17,-2.06383778917609e-17
-7.967980162052488e-18,3.4617632367723924e-17
-5.868943223093556e-18,2.227592342563755e-17
-2.2600101121058115e-17,1.1465225674986246e-17
-1.5049109701824364e-17,-5.615649155175829e-18
-4.3930302702391313e-17,1.5408204675166225e-17
-7.877273080138352e-17,2.458437291053914e-17
-1.362068946876324e-16,2.0293056274260564e-17
1.542406497529095e-17,-7.672763274174953e-17
1.8117778025408832e-16,-1.2815912037970872e-17
1.5888939290591581e-16,1.1087703831102033e-16
-5.315189627173044e-16,-2.639928470211323e-17
6.199670515567798e-17,-4.888485812284575e-17
1.919254483456273e-17,-9.201227647454149e-17
7.035091985588272e-17,-4.429227424706378e-18
2.3805203912473286e-17,-3.315748932865588e-17
2.4584474223947243e-17,-3.6284734969918754e-17
7.24563599574239e-17,1.3337300299434908e-17
7.24563599574239e-17,1.3337300299434908e-17
-1.972466199478654e-17,5.5139513298834525e-17
1.3869150086668558e-17,-4.477723797805055e-17
-1.3768256665125763e-16,1.6476319809423256e-17
